52.158,97.517,78.676,52.048,23.47,2.7791,18.186,24.537,21.524,12.139,1.136,9.3518,14.451,13.999,8.974,1.7577,5.1235,9.134,9.3437,6.0894,0.99782,4.5329,8.0229,8.7529,6.7542,2.9904,1.1383,4.1387,5.2758,4.5986,3.3417,3.7218,5.07,5.5933,4.903,3.436,1.9908,1.1142,0.72222,1.8051,3.5771,5.0137,5.417,4.483,2.4453,0.85684,2.6994,3.8573,3.6377,2.3581,1.9457,3.5297,4.7229,4.644,3.2423,1.0002,1.5191,3.3293,4.0915,3.7376,2.6248,1.3722,0.56259,0.1307,0.99702,2.3991,3.7135,4.386,4.0823,2.8328,1.0679,0.94191,2.0184,2.1212,1.1932,0.54178,2.2063,3.3637,3.5187,2.5662,0.79876,1.3219,3.0206,3.867,3.6627,2.6245,1.5874,2.0164,2.9384,3.3223,3.081,2.4942,1.9347,1.5294,1.0907,0.63175,0.84983,1.3673,1.5526,1.2846,0.8232,0.93194,1.3655,1.4232,0.9769,0.78425,1.7779,2.8179,3.3922,3.3067,2.6037,1.5615,0.92,1.4597,2.0662,2.3131,2.2115,1.8655,1.3779,0.86127,0.61866,0.89966,1.2347,1.3786,1.3104,1.1093,0.86449,0.62461,0.59812,1.0426,1.6637,2.1812,2.4291,2.3786,2.1613,1.9796,1.8666,1.6209,1.0677,0.30401,0.84053,1.6238,2.0019,1.8567,1.2986,0.81347,1.0912,1.46,1.4183,0.94794,0.27064,0.36714,0.57184,0.3222,0.78116,1.8864,2.9184,3.4988,3.4022,2.6251,1.4069,0.49468,1.2226,1.6841,1.5161,0.88141,0.5565,1.134,1.4654,1.2803,0.66798,0.40037,1.0705,1.47,1.4379,1.1056,0.87667,0.99201,1.0185,0.68929,0.60951,1.57,2.6779,3.5666,4.0386,4.006,3.4725,2.5106,1.2549,0.17615,1.325,2.111,2.2856,1.8231,1.0911,1.4222,2.4714,3.1625,3.1472,2.395,1.1278,0.32698,1.4209,1.9484,1.8006,1.1998,0.91246,1.3927,1.717,1.5583,1.1574,1.279,1.8519,2.1511,1.9079,1.2743,1.1061,1.8201,2.4147,2.4815,2.0126,1.2718,0.81874,0.96232,1.018,0.79708,0.74796,1.1077,1.3255,1.102,0.44818,0.59831,1.4827,2.0316,2.0358,1.4909,0.62171,0.60106,1.3001,1.5874,1.3721,0.78321,0.15115,0.53609,0.74929,0.57523,0.12969,0.39224,0.72414,0.73325,0.46204,0.48052,0.95056,1.2562,1.1926,0.76582,0.16211
78.395,134.43,78.628,16.487,25.101,33.767,17.097,7.1516,17.82,11.936,4.1804,15.3,14.79,4.4148,8.4253,12.537,7.0582,2.9548,8.93,7.1678,0.45911,6.4869,6.8757,1.5097,5.7284,8.5834,5.8495,3.4831,6.8507,6.7295,3.0564,1.6296,2.4452,0.90037,2.6038,2.7372,0.27037,4.265,6.2753,5.1064,3.8095,5.1818,4.7911,1.7732,1.671,2.8907,1.7396,2.2085,2.8676,1.1171,2.9382,5.2037,4.3539,1.2467,3.6185,5.136,3.5218,0.85606,2.465,2.3123,0.62349,2.3983,3.0431,1.9734,0.99242,0.75084,0.70706,2.671,3.5547,2.6848,1.5505,2.0833,1.8667,1.8387,3.1109,3.1388,1.5961,1.8139,2.8927,2.223,0.74383,1.3556,1.1146,0.57098,1.9993,2.1439,1.1305,1.4307,1.5605,0.24848,2.4531,3.9636,3.6505,2.7404,3.4444,3.7832,2.5874,1.4255,1.885,1.7434,1.6502,1.9954,1.297,1.2466,2.845,3.1017,1.9646,1.9825,2.8647,2.5062,1.8982,2.222,1.6797,0.37242,2.4976,3.7137,3.6143,3.0729,2.8618,2.877,3.2908,3.5296,2.677,1.0728,1.0398,0.93435,1.1835,3.5311,5.0297,4.7606,3.2609,2.022,1.5897,2.043,3.4287,4.0662,3.1337,1.2753,1.328,1.8571,1.1624,0.8404,1.7411,1.9576,1.5402,1.0583,0.88297,0.7981,0.6247,0.99846,1.5392,1.3302,0.71245,2.2917,3.7543,3.9146,2.8148,2.0019,2.6432,2.8997,2.3275,1.6115,1.1491,0.65355,1.0907,2.102,2.7299,2.6689,2.0176,1.4176,1.4237,1.5586,2.231,3.3623,3.8103,2.935,1.0367,1.0828,2.3294,2.5836,2.2925,2.1014,2.25,2.4007,2.0216,1.2548,1.5396,1.9075,1.017,0.88029,2.5831,2.8612,1.3668,1.0714,3.0315,3.5304,2.7344,1.7689,1.2008,0.30831,0.87507,1.7053,2.1152,2.5055,2.4257,1.4024,1.6573,3.1111,3.1403,1.5598,1.3078,2.5621,2.2895,1.7882,2.8782,3.2325,2.0986,0.62608,0.83353,0.31266,1.6396,2.9831,2.8735,1.383,1.1868,2.0742,1.6523,1.4081,2.3483,2.3442,1.1631,0.78967,1.4121,1.1818,1.6442,2.451,2.1349,0.60842,1.3148,2.5489,2.5874,1.7148,0.75503,0.56293,1.0558,1.894,2.5907,2.7487,2.3574,1.6734,0.88438,0.48283,1.4818,2.3668,2.5202,1.776,0.46484
53.754,100.25,80.193,52.045,22.213,4.3405,19.857,25.217,20.933,10.546,2.1414,10.93,14.854,12.986,6.8559,1.5146,7.4,10.25,9.0351,4.646,1.6042,6.2209,8.5987,7.9013,4.669,0.36788,3.6459,5.8155,5.8092,4.2043,2.8875,3.6992,4.5571,4.1775,2.7185,0.92527,0.49101,1.2586,2.2972,3.9854,5.5538,6.1434,5.308,3.1959,0.67096,2.0701,3.2448,2.8129,1.1169,2.2236,4.7088,6.1497,5.9656,4.2197,1.6664,1.8472,3.7197,4.3642,3.6501,2.0982,1.0526,1.6601,1.769,0.90936,0.84194,2.3664,3.355,3.4489,2.8201,2.2196,2.3144,2.4083,1.743,0.32619,1.6529,3.2566,3.9997,3.5768,2.1451,1.0099,2.5004,3.7665,3.9809,3.1122,1.5293,0.24202,1.4539,1.8834,1.503,0.97212,1.5535,2.3334,2.5607,2.1456,1.3735,0.94364,1.2187,1.4011,1.2898,1.1606,1.2086,1.2344,1.2802,1.8333,2.7918,3.6201,3.9075,3.4661,2.3578,0.85635,0.65693,1.8212,2.414,2.399,1.9063,1.157,0.42975,0.60237,1.1819,1.6007,1.7635,1.6358,1.2782,0.88111,0.70793,0.70384,0.58212,0.43669,0.7854,1.3581,1.8703,2.2558,2.5335,2.7049,2.7,2.4302,1.8827,1.177,0.63054,0.70882,0.95839,1.0643,1.0964,1.0977,0.96241,0.59677,0.33042,0.89353,1.4288,1.6279,1.4359,1.0708,1.0514,1.3543,1.4496,1.2309,1.2346,1.9178,2.6696,2.9756,2.6281,1.6857,0.43701,0.78454,1.5308,1.638,1.1496,0.5725,1.0812,1.6727,1.7866,1.4424,1.0953,1.377,1.8496,2.03,1.9358,1.9212,2.2099,2.5026,2.431,1.8649,0.97631,0.94771,2.0374,3.0243,3.6121,3.6743,3.1707,2.1599,0.85022,0.76346,1.8502,2.4166,2.2844,1.5852,1.0522,1.6717,2.3603,2.4534,1.8567,0.82724,0.75033,1.6032,1.9563,1.7083,1.2198,1.2951,1.7545,1.8464,1.39,0.89447,1.5192,2.3739,2.7431,2.4868,1.8522,1.5395,1.9161,2.2637,2.1678,1.7129,1.3309,1.3647,1.4403,1.2303,0.94458,1.1374,1.5214,1.5636,1.1105,0.31318,0.70043,1.3749,1.563,1.1922,0.4101,0.51292,1.2039,1.4486,1.2021,0.6917,0.64064,1.0138,1.1094,0.89325,0.83012,1.204,1.4711,1.2954,0.64835,0.29073,1.1642,1.6707,1.608,0.98918,0.09375
52.934,98.775,79.167,51.587,22.234,3.65,19.342,24.89,20.85,10.62,2.3917,11.35,15.736,14.313,8.4001,0.99999,6.284,9.8224,9.3349,5.4795,0.78163,5.1843,7.9907,7.8476,5.1061,1.0342,2.9057,5.2367,5.4546,3.9999,2.8309,4.0212,5.2758,5.229,3.9544,2.2026,0.96972,0.50548,0.92437,2.7286,4.6267,5.7159,5.3998,3.6165,0.87665,1.9198,3.8206,4.1865,2.9879,1.5279,3.2073,5.2034,5.8949,4.9698,2.7566,0.39444,2.4882,3.8534,3.9403,3.0394,1.963,1.6373,1.5266,0.73181,0.88122,2.5961,3.9072,4.3344,3.8043,2.7471,2.0669,2.1024,1.856,0.79983,1.0127,2.7766,3.938,3.9834,2.8033,0.90404,2.0103,3.9486,4.897,4.5724,3.1507,1.2226,1.1413,2.3922,2.8374,2.5182,1.9214,1.653,1.6138,1.2578,0.57178,0.90251,1.7173,2.0523,1.7315,0.89522,0.2993,0.96442,1.1114,0.53737,0.64219,2.0098,3.1397,3.65,3.3709,2.3939,1.0385,0.45385,1.3869,1.8144,1.7066,1.2578,0.7345,0.30963,0.070963,0.53252,1.0424,1.4506,1.6311,1.5582,1.2978,0.92047,0.42087,0.26411,1.07,1.8723,2.4677,2.7242,2.6885,2.611,2.7168,2.8722,2.7462,2.1574,1.1896,0.46597,1.1511,1.6474,1.6043,1.1144,0.51995,0.47933,0.57799,0.35121,0.65096,1.4045,1.943,2.0004,1.6235,1.4619,2.1423,2.9454,3.2608,2.9121,2.0939,1.4525,1.6293,1.8777,1.5549,0.63613,0.67919,1.8205,2.475,2.4106,1.6601,0.49605,0.67689,1.4616,1.6235,1.1638,0.34381,0.64826,1.2285,1.3615,1.3248,1.8256,2.7711,3.5795,3.8909,3.5843,2.7431,1.599,0.60679,1.0438,1.7682,2.1138,1.9714,1.3395,0.44035,1.0512,2.0956,2.7139,2.6917,2.044,1.1268,1.1152,1.861,2.2052,1.9101,1.1126,0.4302,0.98334,1.3426,1.2283,1.1456,1.7386,2.4567,2.7294,2.3519,1.4703,0.96864,1.7519,2.4609,2.5852,2.133,1.4091,0.97869,1.0557,1.0574,0.95882,1.301,1.926,2.3154,2.2112,1.607,0.70647,0.27211,0.83144,0.94286,0.60038,0.29785,0.83119,1.202,1.1526,0.7188,0.43948,0.97454,1.4067,1.4547,1.1242,0.58055,0.069908,0.20771,0.18339,0.38477,0.87874,1.2686,1.3373,1.0121,0.43873,0.57306,1.1291,0.67578
52.158,97.521,78.693,52.081,23.509,2.3711,18.005,24.352,21.334,11.965,1.3902,9.5588,14.6,14.087,8.9912,1.6845,5.2495,9.3404,9.62,6.4179,1.2379,4.0895,7.5862,8.3371,6.379,2.6727,1.3502,4.2752,5.3171,4.5542,3.2998,3.8637,5.3557,5.9701,5.3432,3.9148,2.4635,1.5206,1.1377,2.0596,3.738,5.1098,5.4545,4.4644,2.3608,0.68107,2.6919,3.8478,3.5678,2.1055,1.4916,3.3057,4.6072,4.589,3.2208,0.9676,1.4856,3.3336,4.1448,3.8642,2.8563,1.7357,0.97143,0.36961,0.99243,2.473,3.8431,4.5435,4.2424,2.9731,1.1713,0.93964,2.072,2.259,1.438,0.55976,1.936,3.021,3.1411,2.1879,0.5578,1.709,3.3323,4.0949,3.7951,2.6556,1.5605,2.1042,3.1254,3.5632,3.3248,2.6682,1.9572,1.3939,0.92386,0.7156,1.1383,1.611,1.7107,1.3436,0.78103,0.92427,1.4386,1.531,1.0241,0.34889,1.3856,2.4701,3.0749,3.0174,2.3386,1.3116,0.77075,1.4535,2.0621,2.2747,2.1251,1.7338,1.2417,0.87107,0.97319,1.3779,1.7003,1.7801,1.6027,1.2525,0.85427,0.54151,0.59812,1.0524,1.585,1.9791,2.0991,1.9487,1.7241,1.6934,1.8037,1.731,1.2887,0.61757,0.81587,1.5669,1.9889,1.9035,1.3818,0.76912,0.76976,1.0424,0.95504,0.46567,0.24372,0.80789,0.97345,0.62925,0.65615,1.7725,2.8815,3.5442,3.5218,2.8003,1.5934,0.30808,0.84414,1.3594,1.276,0.86638,0.94804,1.4721,1.7094,1.4366,0.73659,0.40137,1.1543,1.6432,1.7131,1.4928,1.2891,1.2499,1.1075,0.59155,0.33847,1.5102,2.6802,3.5919,4.0608,4.002,3.4232,2.407,1.1201,0.55782,1.687,2.486,2.6522,2.1316,1.1672,1.076,2.1643,2.9483,3.0332,2.3836,1.2197,0.25287,1.1786,1.629,1.4113,0.73436,0.70594,1.4258,1.7624,1.5263,0.95748,1.0432,1.7447,2.1313,1.9309,1.2511,0.8479,1.5097,2.1091,2.1799,1.7025,0.90297,0.37381,0.72434,0.82366,0.57596,0.60488,1.08,1.339,1.1401,0.59236,0.81743,1.6651,2.2272,2.2486,1.7075,0.77861,0.23814,1.0274,1.3708,1.2201,0.70908,0.17041,0.45091,0.574,0.33833,0.30359,0.83343,1.1987,1.2149,0.88033,0.45238,0.6297,0.96471,0.98552,0.66577,0.16211
116.77,161.04,21.122,50.929,21.838,25.726,21.151,11.874,16.645,7.5015,16.774,1.5174,15.153,4.399,10.48,4.8712,9.2808,8.0935,5.4536,9.2777,2.3236,8.3707,4.0926,5.6831,4.4773,7.1755,4.643,1.8927,2.1239,1.999,3.7135,8.0369,4.3992,6.3209,9.7251,2.473,3.8931,2.2166,2.7377,2.8972,9.4768,5.601,8.153,10.936,2.1074,5.0843,1.7992,3.9331,1.953,3.3059,2.1092,7.7884,8.7821,1.4543,4.9921,3.8026,2.3392,0.87199,3.8218,1.3973,3.2089,2.6533,1.2099,1.3632,4.837,5.3384,1.058,5.4521,3.3841,5.6792,4.2596,2.9491,4.0577,0.63122,3.4775,1.409,2.4035,2.8169,3.9597,3.0529,3.7653,3.77,3.7715,3.0491,1.4834,2.2448,1.6838,2.9298,0.47369,3.0553,2.162,2.5622,2.8953,1.7872,5.2428,5.3799,2.6293,0.78751,0.55781,2.7084,3.7986,2.3408,2.6304,2.3572,0.51853,1.0203,1.5796,2.1999,1.9454,1.2533,3.5008,2.537,1.7025,3.5624,3.1653,2.7298,5.4497,6.0358,2.3382,5.3226,3.7214,5.5769,6.2451,0.886,6.8413,5.8167,4.1975,1.7729,3.4175,4.0377,1.136,2.8189,2.3161,7.1746,5.1274,0.83542,3.3681,3.9734,3.8562,0.26389,2.9156,0.84644,3.1811,3.6492,2.2755,1.9822,0.54129,0.60246,1.0466,1.3927,2.2852,2.1742,2.0151,3.3081,3.7255,3.9582,1.6576,2.2143,3.9205,4.0005,2.9991,0.77458,2.8742,2.0249,1.0492,2.7276,1.6757,0.49519,0.77111,1.7197,3.0948,1.1874,2.5422,3.4804,2.1738,1.9648,1.7531,2.7769,2.9604,3.0631,1.9834,2.4839,2.6797,0.60904,2.1744,3.3151,2.9401,0.63073,2.0799,3.6842,4.3191,2.6844,0.59256,1.5238,0.21762,1.5977,1.6645,2.4238,2.5745,1.4498,1.04,1.4343,0.73695,1.2404,1.3033,2.1521,2.4382,1.3687,2.0946,2.8731,2.3485,0.60926,1.0041,0.88499,1.7713,1.75,0.67872,0.91555,0.48504,1.591,1.9576,1.3057,0.59828,1.5777,1.9598,1.5299,0.6099,2.4061,2.8642,1.8023,1.1421,1.2033,1.0816,0.62222,1.3731,1.4043,0.32469,1.9398,2.3691,0.77243,1.6776,2.5712,3.3923,2.664,0.6623,1.2892,0.33619,1.9476,1.0636,2.6732,3.6048,2.1947,0.90035,1.228,0.91084,1.0229,1.0293
154.72,154.26,52.876,34.883,41.57,4.5437,28.663,13.394,14.657,17.664,1.9409,16.252,7.2196,10.06,11.712,2.85,12.546,2.6407,8.0929,5.3921,0.47958,8.1264,5.3587,8.603,7.3734,5.3144,7.3507,2.954,5.1877,3.4973,1.8029,4.6817,1.8999,5.5599,3.156,3.8578,3.0972,0.89243,1.9814,1.481,2.1375,5.5527,8.3355,6.5611,7.6421,7.4743,3.7883,1.6988,1.6701,5.0083,4.1864,6.0992,4.3809,4.7632,2.459,1.7354,0.3434,1.0526,2.3075,1.6891,2.8035,1.0793,1.0367,0.5872,3.4991,2.6362,3.9765,4.1166,4.8395,2.4025,4.3563,1.1096,1.6712,1.2427,2.8309,2.1898,2.1364,0.5224,2.4989,2.2258,3.6027,3.2887,2.8227,4.2972,4.4038,0.93016,2.9137,4.6948,2.9193,4.3569,1.1344,5.3271,3.41,1.611,0.39596,1.1227,4.0226,1.1117,4.5752,4.2336,2.6398,3.5437,2.3965,1.4688,0.57543,2.1741,2.025,2.4464,2.3193,0.20793,2.9837,1.8437,3.1991,1.9207,2.8327,2.1319,3.1964,2.1908,3.0285,3.1761,2.7821,2.85,2.2565,2.5761,0.87523,2.9006,3.5988,5.9162,3.199,2.027,6.2594,3.6852,4.4951,1.9545,3.4578,3.8401,4.4797,2.7555,3.3684,1.6828,3.0067,2.3203,4.8826,0.64964,2.9202,0.11022,1.0686,1.5304,1.7253,1.7259,2.8739,0.15412,2.7858,1.762,0.87938,2.1119,0.5157,2.4888,0.38911,1.9726,0.57389,0.69773,1.4685,0.4208,1.5009,0.65358,0.24572,0.9138,0.77252,1.3202,2.1497,3.0759,1.193,2.0423,1.0917,2.2952,0.75458,2.2008,1.7801,1.5864,2.4762,1.1641,3.1219,0.59483,3.4808,0.67672,2.9598,1.6439,1.8123,1.6836,0.25767,1.364,0.96604,2.6009,1.3784,2.5185,1.4415,1.7742,1.9601,1.4713,3.0851,0.91021,3.7941,1.8121,3.2864,2.107,1.116,1.52,0.81375,1.3021,1.6806,3.0116,5.3325,2.6046,2.5693,4.1939,4.1019,2.5359,2.0761,2.7255,1.3829,2.379,1.4822,3.0567,1.7045,2.2085,1.4607,1.9185,1.3573,3.9504,0.79664,2.9472,1.584,1.4407,2.814,0.5869,2.9287,1.6165,1.3636,2.8407,0.71697,3.4464,0.31434,3.6719,0.8851,2.5281,1.6721,1.5928,0.6698,2.9389,1.5698,2.1612,2.6392,1.4817,1.3765,2.4768,1.9688
59.916,109.64,82.153,45.586,10.323,14.739,24.852,20.882,8.2619,6.3463,15.223,15.967,9.2499,1.0953,10.058,13.986,11.759,5.1455,3.1617,8.289,9.1676,5.8084,0.33556,4.9131,7.3956,6.6339,3.6452,1.0496,2.0842,1.5649,0.85703,3.7295,5.5149,5.2521,3.1067,0.57659,2.1044,2.3675,0.86078,2.7377,5.5695,6.9545,6.2905,4.0014,1.4386,1.4351,1.7268,0.98123,2.1798,3.8787,4.4068,3.4458,1.5709,1.0595,1.9556,1.6877,0.78119,1.8075,2.7794,2.5461,1.2807,1.5828,3.155,3.7708,3.1866,2.1688,2.2285,2.7349,2.3768,1.0891,0.57338,1.6816,1.7629,0.80273,0.89102,2.2,2.664,2.1239,1.5449,2.4863,3.5459,3.7485,3.0694,2.08,1.6525,1.7485,1.6317,1.2333,0.74878,0.20896,0.90078,1.9885,2.8159,3.0035,2.5075,1.791,1.5986,1.6263,1.1031,0.075455,1.2677,2.0165,1.848,0.77758,0.73463,1.9587,2.2869,1.5074,0.21066,1.7649,2.7283,2.51,1.1973,0.98934,2.5443,3.1484,2.5829,2.0703,3.4754,5.1068,5.6588,4.8098,2.8765,0.5701,1.357,2.3984,2.5305,2.1856,1.987,2.0911,2.2388,2.4477,2.8156,3.1521,3.1756,2.7626,1.9845,1.1209,0.93923,1.4658,1.7642,1.6537,1.5237,1.9678,2.6238,2.8612,2.4094,1.3507,0.12055,1.158,1.8446,2.0068,1.9002,1.8816,2.0022,2.0956,2.1512,2.2328,2.2591,2.1126,1.8685,1.764,1.8176,1.7585,1.4211,0.86419,0.26891,0.40575,0.96222,1.4907,1.8441,1.8577,1.5023,1.0227,0.97079,1.2606,1.3557,1.1461,0.75891,0.50671,0.97147,1.8461,2.7534,3.366,3.4255,2.8709,1.886,0.85836,0.5015,0.74537,0.74356,0.59265,0.48317,0.4631,0.65354,0.9218,0.92991,0.48716,0.46891,1.4394,2.1132,2.104,1.2987,0.1915,1.6161,2.7054,3.0401,2.6099,1.7541,1.0165,0.68583,0.37981,0.56881,1.2136,1.5937,1.675,1.9739,2.697,3.2644,3.1718,2.3317,1.0992,0.63911,1.1394,1.1428,1.1412,1.7814,2.3297,2.2464,1.6692,1.5843,2.2092,2.4276,1.8463,1.1317,1.9231,2.8543,2.9107,1.9939,0.83088,1.6397,2.537,2.5238,1.7194,1.2236,2.0548,2.734,2.6762,1.9702,1.086,0.88054,1.1959,1.248,1.042,0.86087,0.87846,0.46289
52.734,98.505,79.243,52.117,23.158,1.8075,17.854,23.593,19.897,10.088,2.5323,11.259,15.527,14.121,8.2991,0.69429,6.069,9.5753,9.0897,5.2485,0.42683,5.2883,8.1557,8.1242,5.5737,1.7851,1.7621,3.5429,3.1061,0.93385,2.6215,5.2943,6.3988,5.476,2.982,1.6257,3.871,5.0524,4.3916,2.8339,3.8245,6.419,7.9466,7.5635,5.3502,2.1369,1.8505,4.1677,5.0947,4.5191,3.0696,1.9794,2.0019,1.7989,0.84163,1.6457,3.5109,4.7604,4.8721,3.7935,1.9631,1.16,2.5965,3.5703,3.7516,3.4411,3.0857,2.7835,2.2209,1.1813,0.37304,1.7093,2.7017,2.9935,2.5446,1.587,0.67605,0.92527,1.3544,1.3768,1.1518,1.0179,1.0733,1.1154,1.1093,1.16,1.2279,1.2287,1.3672,1.9059,2.6005,3.0411,2.9572,2.2977,1.2824,0.79355,1.4779,1.9537,1.8971,1.4371,0.99684,1.0232,1.1627,1.0656,0.90864,1.0646,1.3041,1.2216,0.6851,0.23715,1.2124,2.0004,2.3703,2.2972,2.0196,1.9584,2.2163,2.4483,2.4283,2.2363,2.1431,2.2619,2.3655,2.2059,1.7492,1.3026,1.5482,2.3487,3.126,3.6002,3.6496,3.2791,2.6543,2.1277,2.0217,2.1125,1.9407,1.3194,0.35697,0.74802,1.5656,1.8862,1.6366,1.0861,1.1579,1.8609,2.3108,2.1937,1.5162,0.49838,0.55793,1.3283,1.7081,1.8376,2.0377,2.3834,2.5854,2.3695,1.693,0.87141,1.0289,1.7298,2.0408,1.8018,1.1265,0.45537,0.87018,1.3722,1.5191,1.3797,1.211,1.2381,1.3527,1.3474,1.1706,0.89513,0.63016,0.48066,0.57345,0.87397,1.2184,1.4808,1.5926,1.5514,1.4099,1.2437,1.1133,1.0211,0.88535,0.57702,0.07765,0.87594,1.8916,2.839,3.4493,3.5033,2.9176,1.8042,0.6599,1.3239,2.2889,2.729,2.6078,2.1199,1.561,1.0876,0.59398,0.62802,1.6286,2.6841,3.3826,3.4593,2.8545,1.7608,0.74782,1.0609,1.4988,1.3449,0.89805,1.3377,2.2711,2.8469,2.7709,2.0642,1.1003,1.0471,1.7417,2.0289,1.7234,1.0684,0.97877,1.6474,2.1218,2.1368,1.7838,1.4294,1.4864,1.7587,1.8376,1.5915,1.1379,0.91903,1.3066,1.8183,2.0958,1.998,1.5001,0.68798,0.33851,1.1997,1.7858,1.9418,1.6832,1.2347,1.0594,1.2799,0.71094
108.28,161.85,45.885,36.972,38.88,5.2794,28.865,11.201,16.11,16.835,4.6602,17.098,5.9359,11.413,12.229,1.7667,10.297,4.3363,7.6464,6.0155,4.8564,9.8961,3.1211,7.1873,7.1323,1.0246,4.8844,1.2888,3.8278,1.8122,3.8621,4.7984,2.3266,5.3657,2.4683,3.1411,3.4225,2.2175,3.8083,1.5344,7.2202,6.2189,4.1535,7.9237,4.6172,2.8753,3.8621,1.2968,4.5789,2.2407,3.6904,4.7406,1.6443,3.0574,2.4086,1.2741,0.53155,2.3964,3.0182,0.90528,2.3305,1.321,2.5465,2.8796,2.7907,4.4147,2.7982,3.0212,2.7114,1.6066,3.9091,1.737,3.8525,4.7281,2.5091,4.7349,3.7411,0.9311,3.0149,1.3245,1.7008,2.3353,1.6314,1.8525,1.1277,0.52586,1.1711,2.0474,1.981,1.1308,2.1933,4.7425,4.8951,1.8407,3.0894,3.5232,0.72929,2.0235,1.2827,1.9239,2.4074,0.72549,1.9249,1.5162,1.2526,0.69575,1.5252,2.4218,1.7396,3.0705,2.4842,0.24816,1.3987,0.4927,2.7177,2.0355,2.9972,5.2258,4.0374,2.2149,2.476,3.1105,3.3245,1.1931,1.8589,1.9769,0.59863,2.4722,1.3562,3.1164,5.0606,3.6784,0.57231,2.8095,4.1947,4.6619,4.4068,3.0621,1.8872,1.7148,2.775,4.803,5.2483,4.0625,3.4909,3.8718,3.0929,1.3729,2.1448,1.9036,0.80478,1.3834,2.0338,3.7199,2.9645,0.50323,3.5107,3.5207,1.7369,0.97492,0.45003,1.0094,0.44441,2.214,2.8914,1.7452,0.8327,0.81658,0.15048,1.8189,3.212,3.1002,3.3468,4.0672,2.3833,1.4288,2.6736,2.3106,2.0147,0.67323,3.3056,3.8777,2.0446,3.4332,2.8472,0.54796,2.9655,2.6375,2.8396,3.1941,2.8543,2.9301,1.4335,1.6017,2.241,0.76374,1.1287,1.5372,1.5718,1.9368,1.7897,0.74292,1.297,2.0772,0.80235,1.5559,2.7436,1.9598,0.9068,1.4083,1.3424,1.477,1.6899,0.61199,1.2142,1.9969,1.4314,1.6319,0.97924,1.1191,2.2743,1.2345,1.3816,2.0244,1.473,1.5665,0.99299,0.78072,1.0841,1.1635,0.568,1.1548,2.1306,1.0801,1.8222,1.6743,1.2553,3.3218,1.8728,2.1878,3.738,1.0779,2.9018,3.7368,0.7073,2.6452,3.0183,0.94976,0.83949,0.86191,0.46501,0.7894,1.042,0.09335,1.5128,1.7063,0.13086
