indexSequence
A0AJ20|reviewed|ATP-dependent
A0PYC8|reviewed|ATP-dependent
A0RJJ6|reviewed|ATP-dependent
A1JHZ3|reviewed|ATP-dependent
A2E9H3|reviewed|Pyrophosphate--fructose
A2EF58|reviewed|Pyrophosphate--fructose
A2RE65|reviewed|ATP-dependent
A2RKA2|reviewed|ATP-dependent
A3CM69|reviewed|ATP-dependent
A3N1C8|reviewed|ATP-dependent
A4TSA7|reviewed|ATP-dependent
A4VTS0|reviewed|ATP-dependent
A4WG81|reviewed|ATP-dependent
A5I798|reviewed|ATP-dependent
A5IKL2|reviewed|ATP-dependent
A5ITM2|reviewed|ATP-dependent
A5UD89|reviewed|ATP-dependent
A6QAB4|reviewed|ATP-dependent
A6QHN3|reviewed|ATP-dependent
A6TGB8|reviewed|ATP-dependent
A6TVD3|reviewed|ATP-dependent
A6U2G5|reviewed|ATP-dependent
A6VM63|reviewed|ATP-dependent
A7FCW1|reviewed|ATP-dependent
A7FYW7|reviewed|ATP-dependent
A7GIW9|reviewed|ATP-dependent
A7GTP4|reviewed|ATP-dependent
A7MQ83|reviewed|ATP-dependent
A7MX59|reviewed|ATP-dependent
A7Z7K6|reviewed|ATP-dependent
A7ZUC9|reviewed|ATP-dependent
A8A720|reviewed|ATP-dependent
A8AL13|reviewed|ATP-dependent
A8AXW1|reviewed|ATP-dependent
A8FG55|reviewed|ATP-dependent
A8GLB0|reviewed|ATP-dependent
A8MLY0|reviewed|ATP-dependent
A8YV22|reviewed|ATP-dependent
A8Z2L4|reviewed|ATP-dependent
A9MI50|reviewed|ATP-dependent
A9MZE7|reviewed|ATP-dependent
A9R6A3|reviewed|ATP-dependent
A9VJR1|reviewed|ATP-dependent
A9WCU2|reviewed|ATP-dependent
B0BQ64|reviewed|ATP-dependent
B0K6L2|reviewed|ATP-dependent
B0K7U7|reviewed|ATP-dependent
B0RP51|reviewed|Pyrophosphate--fructose
B0S230|reviewed|ATP-dependent
B0UW05|reviewed|ATP-dependent
B1IB66|reviewed|ATP-dependent
B1IFV9|reviewed|ATP-dependent
B1IVG3|reviewed|ATP-dependent
B1JQU4|reviewed|ATP-dependent
B1L266|reviewed|ATP-dependent
B1L9U3|reviewed|ATP-dependent
B1LNL9|reviewed|ATP-dependent
B1XB82|reviewed|ATP-dependent
B2A6Y0|reviewed|ATP-dependent
B2IP53|reviewed|ATP-dependent
B2JZA3|reviewed|ATP-dependent
B2TQR6|reviewed|ATP-dependent
B2TVQ8|reviewed|ATP-dependent
B2UZX8|reviewed|ATP-dependent
B2V7W7|reviewed|ATP-dependent
B2VF62|reviewed|ATP-dependent
B3GY11|reviewed|ATP-dependent
B3WE64|reviewed|ATP-dependent
B4T049|reviewed|ATP-dependent
B4TCK0|reviewed|ATP-dependent
B4TPS6|reviewed|ATP-dependent
B4U2M2|reviewed|ATP-dependent
B5BJI2|reviewed|ATP-dependent
B5E3Z8|reviewed|ATP-dependent
B5F0P6|reviewed|ATP-dependent
B5FBT1|reviewed|ATP-dependent
B5FPR2|reviewed|ATP-dependent
B5QWZ5|reviewed|ATP-dependent
B5RFA9|reviewed|ATP-dependent
B5XLV6|reviewed|ATP-dependent
B5XZ40|reviewed|ATP-dependent
B5YZ53|reviewed|ATP-dependent
B6EMS4|reviewed|ATP-dependent
B6I4Q8|reviewed|ATP-dependent
B7GGT1|reviewed|ATP-dependent
B7HFB3|reviewed|ATP-dependent
B7HRN9|reviewed|ATP-dependent
B7IJZ8|reviewed|ATP-dependent
B7JRX2|reviewed|ATP-dependent
B7LA13|reviewed|ATP-dependent
B7LVC9|reviewed|ATP-dependent
B7M6W7|reviewed|ATP-dependent
B7MI48|reviewed|ATP-dependent
B7N2Q7|reviewed|ATP-dependent
B7NFL3|reviewed|ATP-dependent
B7NU91|reviewed|ATP-dependent
B7UNN6|reviewed|ATP-dependent
B8D1K5|reviewed|ATP-dependent
B8D7J8|reviewed|ATP-dependent
B8D996|reviewed|ATP-dependent
B8DHH7|reviewed|ATP-dependent
B8F8G9|reviewed|ATP-dependent
B8GAA4|reviewed|ATP-dependent
B8ZNU0|reviewed|ATP-dependent
B9DN94|reviewed|ATP-dependent
B9DSA4|reviewed|ATP-dependent
B9E7A4|reviewed|ATP-dependent
B9J099|reviewed|ATP-dependent
B9K6R9|reviewed|ATP-dependent
B9LHK4|reviewed|ATP-dependent
C0M8V6|reviewed|ATP-dependent
C0MGJ9|reviewed|ATP-dependent
C0Q414|reviewed|ATP-dependent
C0QQX4|reviewed|ATP-dependent
C0Z7W7|reviewed|ATP-dependent
C1C6M8|reviewed|ATP-dependent
C1CDP4|reviewed|ATP-dependent
C1CJY4|reviewed|ATP-dependent
C1CRZ7|reviewed|ATP-dependent
C1EUU3|reviewed|ATP-dependent
C1FM55|reviewed|ATP-dependent
C1KVL8|reviewed|ATP-dependent
C3KV06|reviewed|ATP-dependent
C3L8X8|reviewed|ATP-dependent
C3PAI8|reviewed|ATP-dependent
C4K7E1|reviewed|ATP-dependent
C4LEQ5|reviewed|ATP-dependent
C5A083|reviewed|ATP-dependent
C5BC26|reviewed|ATP-dependent
C5BNR1|reviewed|ATP-dependent
C5D663|reviewed|ATP-dependent
C6DHK2|reviewed|ATP-dependent
D7GCU5|reviewed|ATP-dependent
E0RTD9|reviewed|ATP-dependent
E1VB09|reviewed|Pyrophosphate--fructose
G4RK16|reviewed|Pyrophosphate--fructose
G4STG9|reviewed|Pyrophosphate--fructose
O08308|reviewed|ATP-dependent
O08333|reviewed|Pyrophosphate--fructose
O15648|reviewed|ATP-dependent
O33106|reviewed|ATP-dependent
O34529|reviewed|ATP-dependent
O51669|reviewed|ATP-dependent
O61068|reviewed|Pyrophosphate--fructose
O67605|reviewed|ATP-dependent
O83146|reviewed|ATP-dependent
P00512|reviewed|ATP-dependent
P0A796|reviewed|ATP-dependent
P0A797|reviewed|ATP-dependent
P0A798|reviewed|ATP-dependent
P0DD02|reviewed|ATP-dependent
P0DD03|reviewed|ATP-dependent
P0DOB5|reviewed|ATP-dependent
P0DOB6|reviewed|ATP-dependent
P0DOB7|reviewed|ATP-dependent
P20275|reviewed|ATP-dependent
P21777|reviewed|ATP-dependent
P21778|reviewed|ATP-dependent
P29495|reviewed|Pyrophosphate--fructose
P43863|reviewed|ATP-dependent
P47457|reviewed|Probable
P57391|reviewed|ATP-dependent
P59563|reviewed|ATP-dependent
P65691|reviewed|ATP-dependent
P65692|reviewed|ATP-dependent
P65693|reviewed|ATP-dependent
P65694|reviewed|ATP-dependent
P65695|reviewed|ATP-dependent
P65696|reviewed|ATP-dependent
P65697|reviewed|ATP-dependent
P72830|reviewed|ATP-dependent
P75476|reviewed|Probable
P80019|reviewed|ATP-dependent
P99165|reviewed|ATP-dependent
P9WID6|reviewed|ATP-dependent
P9WID7|reviewed|ATP-dependent
Q02YK5|reviewed|ATP-dependent
Q039I0|reviewed|ATP-dependent
Q03F74|reviewed|ATP-dependent
Q03KB7|reviewed|ATP-dependent
Q043V2|reviewed|ATP-dependent
Q04L24|reviewed|ATP-dependent
Q057P0|reviewed|ATP-dependent
Q0I267|reviewed|ATP-dependent
Q0TAE8|reviewed|ATP-dependent
Q11RE2|reviewed|ATP-dependent
Q180P4|reviewed|ATP-dependent
Q1C297|reviewed|ATP-dependent
Q1CD33|reviewed|ATP-dependent
Q1J694|reviewed|ATP-dependent
Q1JBF7|reviewed|ATP-dependent
Q1JGH6|reviewed|ATP-dependent
Q1JLD9|reviewed|ATP-dependent
Q1LTT2|reviewed|ATP-dependent
Q1WTT3|reviewed|ATP-dependent
Q27543|reviewed|ATP-dependent
Q27651|reviewed|ATP-dependent
Q27705|reviewed|Pyrophosphate--fructose
Q2FXM8|reviewed|ATP-dependent
Q2NQX2|reviewed|ATP-dependent
Q2RNU4|reviewed|Pyrophosphate--fructose
Q2SSQ6|reviewed|ATP-dependent
Q2YTE2|reviewed|ATP-dependent
Q30T53|reviewed|ATP-dependent
Q31U74|reviewed|ATP-dependent
Q32A80|reviewed|ATP-dependent
Q3K1E6|reviewed|ATP-dependent
Q3KSV5|reviewed|Pyrophosphate--fructose
Q3M8N2|reviewed|ATP-dependent
Q3YV62|reviewed|ATP-dependent
Q48T86|reviewed|ATP-dependent
Q4A8Q3|reviewed|ATP-dependent
Q4AAM2|reviewed|ATP-dependent
Q4E657|reviewed|ATP-dependent
Q4MVY3|reviewed|ATP-dependent
Q4QLS8|reviewed|ATP-dependent
Q55988|reviewed|ATP-dependent
Q57HF3|reviewed|ATP-dependent
Q59126|reviewed|Pyrophosphate--fructose
Q59214|reviewed|ATP-dependent
Q5E2B1|reviewed|ATP-dependent
Q5FKG6|reviewed|ATP-dependent
Q5HF75|reviewed|ATP-dependent
Q5HNK6|reviewed|ATP-dependent
Q5KWB1|reviewed|ATP-dependent
Q5PIR6|reviewed|ATP-dependent
Q5WEF6|reviewed|ATP-dependent
Q5XBV2|reviewed|ATP-dependent
Q601D3|reviewed|ATP-dependent
Q609I3|reviewed|Pyrophosphate--fructose
Q633J8|reviewed|ATP-dependent
Q65G82|reviewed|ATP-dependent
Q65VM6|reviewed|ATP-dependent
Q66GA8|reviewed|ATP-dependent
Q6CZ46|reviewed|ATP-dependent
Q6G8M8|reviewed|ATP-dependent
Q6GG08|reviewed|ATP-dependent
Q6HCT3|reviewed|ATP-dependent
Q6KHX0|reviewed|ATP-dependent
Q6LVK2|reviewed|ATP-dependent
Q71Z96|reviewed|ATP-dependent
Q72H98|reviewed|ATP-dependent
Q72ZD8|reviewed|ATP-dependent
Q74JM8|reviewed|ATP-dependent
Q7M9C2|reviewed|ATP-dependent
Q7MGW6|reviewed|ATP-dependent
Q7VRK9|reviewed|ATP-dependent
Q817F3|reviewed|ATP-dependent
Q81KZ0|reviewed|ATP-dependent
Q836R3|reviewed|ATP-dependent
Q83EH9|reviewed|ATP-dependent
Q87KX0|reviewed|ATP-dependent
Q88VY1|reviewed|ATP-dependent
Q890Z2|reviewed|ATP-dependent
Q8A2E9|reviewed|ATP-dependent
Q8A624|reviewed|ATP-dependent
Q8A8R5|reviewed|ATP-dependent
Q8CS68|reviewed|ATP-dependent
Q8DCY1|reviewed|ATP-dependent
Q8DJB1|reviewed|ATP-dependent
Q8DQ85|reviewed|ATP-dependent
Q8DTX6|reviewed|ATP-dependent
Q8EPD6|reviewed|ATP-dependent
Q8EVH2|reviewed|Probable
Q8FBD0|reviewed|ATP-dependent
Q8GNC1|reviewed|ATP-dependent
Q8H215|reviewed|ATP-dependent
Q8K9N0|reviewed|ATP-dependent
Q8NR14|reviewed|ATP-dependent
Q8P0S6|reviewed|ATP-dependent
Q8R914|reviewed|ATP-dependent
Q8RG98|reviewed|ATP-dependent
Q8RQN5|reviewed|ATP-dependent
Q8VU09|reviewed|ATP-dependent
Q8WPP2|reviewed|ATP-dependent
Q8XL57|reviewed|ATP-dependent
Q8XNH2|reviewed|ATP-dependent
Q8Y6W0|reviewed|ATP-dependent
Q8YKG3|reviewed|ATP-dependent
Q8YVR1|reviewed|ATP-dependent
Q8ZJL6|reviewed|ATP-dependent
Q92BE4|reviewed|ATP-dependent
Q93LR4|reviewed|ATP-dependent
Q94AA4|reviewed|ATP-dependent
Q97RC6|reviewed|ATP-dependent
Q98PW8|reviewed|ATP-dependent
Q99ZD0|reviewed|ATP-dependent
Q9AGC0|reviewed|Pyrophosphate--fructose
Q9BIC6|reviewed|ATP-dependent
Q9C5J7|reviewed|ATP-dependent
Q9CPH2|reviewed|ATP-dependent
Q9FC99|reviewed|ATP-dependent
Q9FIK0|reviewed|ATP-dependent
Q9K843|reviewed|ATP-dependent
Q9KH71|reviewed|Pyrophosphate--fructose
Q9KNP2|reviewed|ATP-dependent
Q9L1L8|reviewed|ATP-dependent
Q9L9E3|reviewed|ATP-dependent
Q9M076|reviewed|ATP-dependent
Q9M0F9|reviewed|ATP-dependent
Q9NGP6|reviewed|Pyrophosphate--fructose
Q9PQV8|reviewed|Probable
Q9RWN1|reviewed|ATP-dependent
Q9WY52|reviewed|ATP-dependent
Q9WYC5|reviewed|Pyrophosphate--fructose
Q9Z6C3|reviewed|ATP-dependent
